"股票代码","股票简称","高管姓名","高管职务","高管薪酬","高管性别","高管国籍","高管学历","高管毕业学校"
"603080.SH","新疆火炬","朱阳春","证券事务代表","","男","中国","本科","不详"
"603080.SH","新疆火炬","孙颖","财务总监","","女","中国","大专","不详"
"603080.SH","新疆火炬","陈志龙","总经理","588900.0","男","中国","大专","不详"
"603080.SH","新疆火炬","徐叶明","副总经理","332300.0","男","中国","大专","不详"
"603080.SH","新疆火炬","赵克文","副总经理","330700.0","男","中国","本科","不详"
"603080.SH","新疆火炬","韦昆","董事会秘书","329500.0","男","中国","本科","不详"
"603085.SH","天成自控","林武威","证券事务代表","","男","中国","本科","不详"
"603085.SH","天成自控","吴延坤","副总经理, 董事会秘书","159000.0","男","中国","硕士","不详"
"603085.SH","天成自控","王晓杰","财务总监","","男","中国","本科","不详"
"603085.SH","天成自控","陈邦锐","总经理","488100.0","男","中国","大专","不详"
"603088.SH","宁波精达","严泽平","内审部负责人","","男","中国","不详","不详"
"603088.SH","宁波精达","刘明君","财务总监","0.0","女","中国","本科","不详"
"603088.SH","宁波精达","柯尊芒","副总经理","","男","中国","本科","不详"
"603088.SH","宁波精达","郑功","副总经理, 董事会秘书","347800.0","男","中国","硕士","不详"
"603088.SH","宁波精达","李永坚","总经理","671100.0","男","中国","硕士","不详"
"603088.SH","宁波精达","徐慧幸","证券事务代表","","女","中国","本科","不详"
"603089.SH","正裕工业","郑连平","总经理","438200.0","男","中国","不详","不详"
"603089.SH","正裕工业","陈灵辉","董事会秘书","294700.0","男","中国","本科","不详"
"603089.SH","正裕工业","李振辉","副总经理","485800.0","男","中国","不详","不详"
"603089.SH","正裕工业","刘勇","副总经理","178100.0","男","中国","硕士","不详"
"603089.SH","正裕工业","李青","审计部负责人","","女","中国","不详","不详"
"603089.SH","正裕工业","李幼萍","证券事务代表","","女","中国","本科","不详"
"603089.SH","正裕工业","王筠","财务总监","","女","中国","硕士","不详"
"603096.SH","新经典","陈李平","总经理","800000.0","男","中国","本科","不详"
"603096.SH","新经典","李全兴","董事会秘书, 财务总监","793000.0","男","中国","硕士","不详"
"603096.SH","新经典","猿渡静子","副总经理","592600.0","女","日本","博士","不详"
"603096.SH","新经典","黎遥","副总经理","484000.0","男","中国","硕士","不详"
"603096.SH","新经典","刘娜","审计部负责人","","女","中国","大专","不详"
"603090.SH","宏盛股份","王诚","总经理","374300.0","男","中国","本科","不详"
"603090.SH","宏盛股份","王立新","副总经理","256800.0","男","中国","硕士","不详"
"603090.SH","宏盛股份","龚少平","董事会秘书, 财务负责人","183800.0","男","中国","大专","不详"
"603090.SH","宏盛股份","姚莉","证券事务代表","","女","中国","本科","不详"
"603090.SH","宏盛股份","金良","副总经理","","男","中国","本科","不详"
"603103.SH","横店影视","张义兵","总经理","561000.0","男","中国","本科","不详"
"603103.SH","横店影视","吴云飞","副总经理","478000.0","男","中国","本科","不详"
"603103.SH","横店影视","黄刚","副总经理","493000.0","男","中国","本科","不详"
"603103.SH","横店影视","沈俊玲","财务总监","442000.0","女","中国","本科","不详"
"603103.SH","横店影视","潘锋","董事会秘书","349000.0","男","中国","硕士","不详"
"603103.SH","横店影视","陈港","证券事务代表","","男","中国","本科","不详"
"603108.SH","润达医疗","仝文斌","副总经理","1353800.0","男","中国","硕士","不详"
"603108.SH","润达医疗","陈政","副总经理","1110800.0","男","中国","本科","不详"
"603108.SH","润达医疗","胡震宁","副总经理","1441200.0","男","中国","本科","不详"
"603108.SH","润达医疗","陆晓艳","副总经理, 董事会秘书","930800.0","女","中国","硕士","不详"
"603108.SH","润达医疗","凌海卿","财务总监","1110800.0","男","中国","大专","不详"
"603108.SH","润达医疗","黄俊朝","总经理","1033600.0","男","中国台湾","硕士","不详"
"603108.SH","润达医疗","徐明霞","证券事务代表","","女","中国","本科","不详"
"603106.SH","恒银金融","江浩然","总裁","480000.0","男","中国","博士","不详"
"603106.SH","恒银金融","王伟","副总裁, 董事会秘书","481400.0","男","中国","硕士","不详"
"603106.SH","恒银金融","赵再兴","副总裁","487300.0","男","中国","硕士","不详"
"603106.SH","恒银金融","张泉","副总裁","481300.0","男","中国","本科","不详"
"603106.SH","恒银金融","张云峰","副总裁","479600.0","男","中国","本科","不详"
"603106.SH","恒银金融","温健","财务负责人","288100.0","男","中国","本科","不详"
"603106.SH","恒银金融","郭娅楠","证券事务代表","","女","中国","本科","不详"
"603099.SH","长白山","韩望","证券事务代表","","女","中国","本科","不详"
"603099.SH","长白山","孙青春","副总经理","","男","中国","本科","不详"
"603099.SH","长白山","王昆","总经理","166000.0","男","中国","硕士","不详"
"603099.SH","长白山","仇永光","副总经理","149800.0","男","中国","本科","不详"
"603099.SH","长白山","王娟","总会计师","150400.0","女","中国","大专","不详"
"603099.SH","长白山","安国柱","董事会秘书","150400.0","男","中国","硕士","不详"
"603099.SH","长白山","安国柱","副总经理","150400.0","男","中国","硕士","不详"
"603099.SH","长白山","罗春光","内审部负责人","","男","中国","硕士","不详"
"603101.SH","汇嘉时代","薛意静","总经理","192600.0","女","中国台湾","不详","不详"
"603101.SH","汇嘉时代","张佩","证券事务代表","","女","中国","本科","不详"
"603101.SH","汇嘉时代","高玉杰","财务总监","184092.0","女","中国","本科","不详"
"603101.SH","汇嘉时代","王立峰","副总经理","237850.0","男","中国","本科","不详"
"603101.SH","汇嘉时代","马丽","副总经理","314139.0","女","中国","本科","不详"
"603101.SH","汇嘉时代","师银郎","副总经理","329737.0","女","中国","本科","不详"
"603101.SH","汇嘉时代","王芳","副总经理","239676.0","女","中国","本科","不详"
"603101.SH","汇嘉时代","董凤华","副总经理, 董事会秘书","237950.0","女","中国","本科","不详"
"603101.SH","汇嘉时代","赵庆","副总经理","235050.0","女","中国","本科","不详"
"603117.SH","万林物流","孙玉峰","总经理","981400.0","男","中国","博士","不详"
"603117.SH","万林物流","黄智华","副总经理","763600.0","男","中国","硕士","不详"
"603117.SH","万林物流","吴江渝","副总经理, 董事会秘书","621900.0","男","中国","硕士","不详"
"603117.SH","万林物流","沈简文","副总经理, 财务负责人","1883100.0","男","中国","本科","不详"
"603117.SH","万林物流","沈简文","董事长助理","1883100.0","男","中国","本科","不详"
"603098.SH","森特股份","翁家恩","副总经理","600000.0","男","中国","大专","不详"
"603098.SH","森特股份","叶渊","副总经理","500000.0","男","中国","硕士","不详"
"603098.SH","森特股份","刘德顺","副总经理","370000.0","男","中国","本科","不详"
"603098.SH","森特股份","颜坚","副总经理","540000.0","男","中国","硕士","不详"
"603098.SH","森特股份","苗泽献","副总经理","370000.0","男","中国","本科","不详"
"603098.SH","森特股份","蒋海峰","副总经理","540000.0","男","中国","本科","不详"
"603098.SH","森特股份","陈文","副总经理","540000.0","男","中国","本科","不详"
"603098.SH","森特股份","陈伟林","副总经理","300000.0","男","中国","大专","不详"
"603098.SH","森特股份","马继峰","证券事务代表","","男","中国","本科","不详"
"603098.SH","森特股份","徐晓楠","董事会秘书","210000.0","男","中国","硕士","不详"
"603098.SH","森特股份","王玉媛","财务总监","300000.0","女","中国","硕士","不详"
"603098.SH","森特股份","贺涛","副总经理","","男","中国","硕士","不详"
"603098.SH","森特股份","申屠辉宏","总经理","","男","中国","不详","不详"
"603110.SH","东方材料","樊家驹","总经理","778900.0","男","中国香港","大专","不详"
"603110.SH","东方材料","朱君斐","副总经理","220900.0","女","中国","中专","不详"
"603110.SH","东方材料","周其华","副总经理, 董事会秘书","222900.0","男","中国","本科","不详"
"603110.SH","东方材料","王秀玲","财务总监","148200.0","女","中国","本科","不详"
"603110.SH","东方材料","曾广锋","证券事务代表","","男","中国","本科","不详"
"603113.SH","金能科技","单曰新","总经理","499200.0","男","中国","本科","不详"
"603113.SH","金能科技","谷文彬","副总经理","474600.0","男","中国","大专","不详"
"603113.SH","金能科技","王忠霞","董事会秘书","419300.0","女","中国","本科","不详"
"603113.SH","金能科技","王忠霞","副总经理","419300.0","女","中国","本科","不详"
"603113.SH","金能科技","王建文","总经理助理","392900.0","男","中国","大专","不详"
"603113.SH","金能科技","伊国勇","副总经理","389200.0","男","中国","大专","不详"
"603113.SH","金能科技","范安林","副总经理","456000.0","男","中国","本科","不详"
"603113.SH","金能科技","曹勇","总经理助理","411200.0","男","中国","大专","不详"
"603113.SH","金能科技","刘吉芹","财务总监","390700.0","女","中国","本科","不详"
"603113.SH","金能科技","刘红伟","副总经理","503900.0","男","中国","本科","不详"
"603118.SH","共进股份","李艳","证券事务代表","","女","中国","本科","不详"
"603118.SH","共进股份","徐正伟","副总经理","","男","中国","博士","不详"
"603118.SH","共进股份","唐佛南","总经理","900000.0","男","中国","本科","不详"
"603118.SH","共进股份","胡祖敏","副总经理","975300.0","男","中国","本科","不详"
"603118.SH","共进股份","王志波","副总经理","975300.0","男","中国","硕士","不详"
"603118.SH","共进股份","贺依朦","董事会秘书","775300.0","女","中国","硕士","不详"
"603118.SH","共进股份","龚谱升","副总经理","875300.0","男","中国","本科","不详"
"603118.SH","共进股份","汪澜","副总经理","836100.0","男","中国","硕士","不详"
"603118.SH","共进股份","韦一明","副总经理","775300.0","男","中国","本科","不详"
"603118.SH","共进股份","唐晓琳","副总经理","775300.0","女","中国","本科","不详"
"603118.SH","共进股份","唐晓琳","财务总监","775300.0","女","中国","本科","不详"
"603118.SH","共进股份","龙晓晶","副总经理","775300.0","女","中国","硕士","不详"
"603105.SH","芯能科技","张利忠","总经理","1152480.13","男","中国","硕士","不详"
"603105.SH","芯能科技","金治明","常务副总经理","316538.44","男","中国","大专","不详"
"603105.SH","芯能科技","张健","副总经理, 董事会秘书","277355.18","男","中国","本科","不详"
